ratio_to_median_purchase_price,used_chip,used_pin_number,online_order,distance_from_home*distance_from_last_transaction,fraud
0.7437410766880684,1,0,0,0.4828816315621115,0
0.6588372350153578,1,0,0,0.8546296947209426,0
0.7657317262051229,1,1,1,0.6860190426598318,0
0.8962090413265511,0,0,1,0.5242253790997347,1
0.416800533215433,1,0,1,0.7406239884507818,0
0.3817229268482565,0,0,1,0.28691258746160225,0
0.6569179476867416,0,0,1,0.6287817270215231,0
0.5015728517691559,0,0,1,0.42166361107619577,0
0.7918056849486892,1,0,0,0.47910222854577794,0
0.8226985371892271,0,0,1,0.5020136708371484,0
0.8678312854141257,0,0,0,0.6394943164660741,0
0.688326770423079,1,0,1,0.5128217548521337,0
0.5500213355355802,0,0,1,0.5225873382048183,0
0.6013858262850242,1,0,1,0.3488477975302049,0
0.8724899850058978,1,0,0,0.4098159111362818,0
0.8072484225057669,1,0,1,0.7415535032830651,0
0.37329999964538985,0,0,0,0.7372761900337715,0
0.6716295379972713,0,0,1,0.3933487459803088,0
0.7899902860588334,0,0,1,0.833322416908208,0
0.6197057156450595,0,0,1,0.5103808801900768,0
0.9999999999999999,0,0,1,0.196421084742083,1
0.459844039468298,1,0,1,0.39206403609078005,0
0.9527690015740202,1,0,0,0.4948723227803532,0
0.8888610169497203,0,0,1,0.5645719701121151,0
0.8692184907057875,0,0,1,0.5974016443330273,0
0.6702742079537586,1,0,1,0.6700794983868176,0
0.6333486144633727,1,0,1,0.6710699475726705,0
0.8928858785510116,0,0,0,0.8460061352546583,0
0.9999999999999999,0,0,1,0.6288123554594736,1
0.5508209361879314,0,0,0,0.5067560357012689,0
0.6363834314209775,0,0,1,0.7583446241800549,0
0.6770681803142286,0,0,1,0.7598634985942181,0
0.7552357178121086,0,0,0,0.278344036712351,0
0.7017752737864134,1,0,1,0.7734416401838343,0
0.9077783958535459,0,0,0,0.43827832904513436,0
0.9596297607967854,0,0,0,0.4880118041650991,0
0.932882556972809,0,0,1,0.43779346539780345,0
0.5705781731351831,0,0,1,0.3875592104955772,0
0.8743972108364155,0,0,1,0.5205207039751022,1
0.8541173206316898,0,0,0,0.65143124451657,0
0.7184378397578614,0,0,1,0.7009594890353417,0
0.8634249438789201,0,1,1,0.49040817516395463,0
0.9999999999999999,0,0,0,0.6303534276980229,0
0.735581666747165,0,0,1,0.7277542045529001,0
0.6162037127511187,0,0,0,0.5697119718685724,0
0.5450156295911722,0,0,0,0.6030528774045433,0
0.8886105932991948,0,0,1,0.3066215178542573,0
0.8509099402890946,1,0,0,0.43082850040794446,0
0.7795172978378693,0,1,0,0.5312470301594469,0
0.7304684655408049,1,0,1,0.2975060503074877,0
0.986016567039905,1,0,0,0.77565961334461,0
0.8389906783145643,0,0,1,0.5183802406963982,0
0.8615713697614366,0,0,1,0.6438256991531984,0
0.7871342813701628,1,0,1,0.6307462605892651,0
0.655335778655239,0,0,1,0.6721988072084087,0
0.8596641363764792,0,0,0,0.5187606137230681,0
0.5508536158684191,1,0,0,0.8589208168835949,0
0.9999999999999999,0,0,0,0.4593926405730329,0
0.7498606098364845,1,0,1,0.5502196491212971,0
0.8755767791330418,1,0,0,0.7140437468991935,0
0.7811830096352305,1,0,1,0.7418282492272584,0
0.7554783014340265,0,1,1,0.6235080868232269,0
0.6697087972021356,0,0,0,0.7091244842552813,0
0.8166435419811421,0,0,0,0.6565122814407721,0
0.6877671216133254,0,0,1,0.4655112390146351,0
0.6784846768584835,1,0,1,0.5391015233694523,0
0.6756463914518427,0,0,1,0.6847812745976324,1
0.772914598029706,0,0,0,0.475254032225416,0
0.622151403909093,0,0,1,0.38584112403022347,0
0.6562049235899539,0,0,1,0.44290376426875316,0
0.6417206958576884,0,0,0,0.5541121420408582,0
0.6976023269943639,1,0,1,0.932716613112823,0
0.8097932757354693,1,0,1,0.6236708552968201,0
0.5185698325724928,1,0,0,0.625186552002321,0
0.887151773479365,0,0,1,0.5589654924565463,0
0.9256823173020807,0,0,1,0.6441662410414807,0
0.7488092269617178,0,0,1,0.6886222462020728,0
0.7440382571177379,1,0,1,0.7270313193035611,0
0.7836962864071613,0,0,0,0.6264886103256624,0
0.6327733602364161,0,0,0,0.7866278386844152,0
0.5399388769869659,0,0,0,0.5737905513838324,0
0.8560914376182795,0,0,0,0.7089111442257375,0
0.680775257216923,0,0,1,0.39908195917857553,0
0.7304070071492489,1,0,0,0.9024360478808916,0
0.862596885408716,1,0,0,0.734978964510733,0
0.5239618256128195,1,0,0,0.8538689073509527,0
0.9284368021094443,0,0,1,0.5748207409596076,0
0.9372186069201112,0,0,1,0.7077023079512313,0
0.5964805367364577,0,0,1,0.4249552648705946,0
0.7504480710399655,0,0,1,0.5290183823886756,0
0.9333272477202286,0,0,0,0.5209165986601546,0
0.9243419784139864,0,0,0,0.7608436490534957,0
0.7855479869362476,0,0,0,0.6193348640406992,0
0.5048297395037626,0,0,1,0.43336995588211574,0
0.5790873742812976,0,0,1,0.8915040648817111,1
0.7100296527481633,0,0,1,0.4330776794619978,0
0.5705600121237845,1,0,1,0.8019214664699995,0
0.8041984337835694,1,0,0,0.18889279431035455,0
0.7580589737560897,0,0,1,0.7093012673623722,0
0.44981512033519067,0,0,1,0.5125721934329518,0
0.6990784497097106,1,0,1,0.7895578952200396,0
0.6621586493939557,0,0,0,0.6448268129491062,0
0.8854950384010448,0,0,0,0.6285657777622522,0
0.5859280177493886,0,1,1,0.5393590793438332,0
0.8950029671644862,1,0,1,0.5236628586425276,1
0.9999999999999999,0,0,0,0.6431274975710513,0
0.6200753270538841,1,0,1,0.41947961883216556,0
0.5959155429549039,0,0,1,0.8589208168835949,0
0.3976477774107067,1,0,0,0.7322613442226076,0
0.883205938199779,1,0,1,0.442186906894044,0
0.6410152000853407,0,0,0,0.2952616929738411,0
0.8073822084771273,0,0,1,0.8627756331101079,0
0.8515263837631731,0,0,0,0.47181523781310847,0
0.8988360848522468,0,0,1,0.6153431798570428,0
0.5085885321319097,0,0,0,0.37031339549883086,0
0.7709989658101934,0,0,1,0.6121085608132976,0
0.8222217970434822,0,1,1,0.5652511428087793,0
0.6028443834006443,1,0,1,0.2970250653536628,0
0.9976095276865743,0,0,1,0.6817572421089084,1
0.602542222489741,0,0,1,0.6941475449712513,0
0.6024072147815298,0,0,1,0.6219004120142078,1
0.9999999999999999,0,0,1,0.8409436886529992,1
0.6882160463402697,0,0,0,0.5865805273721693,0
0.5434366129561222,0,0,1,0.585947248551502,0
0.9585706607367995,0,0,0,0.3828202382280071,0
0.5747108510798211,0,1,0,0.4375365270978364,0
0.6937904943744281,0,0,1,0.264999904180979,0
0.6614608860786484,0,1,1,0.47807538615645395,0
0.7336607188677129,1,0,1,0.4922935385572367,0
0.615681079860237,1,0,1,0.6452106949523507,0
0.8577010159329297,0,0,1,0.48592182617797436,0
0.8027233955086578,0,0,1,0.559997965547515,0
0.737198270778247,0,0,1,0.46000501995266435,0
0.9999999999999999,1,0,1,0.6461605802320841,1
0.5353063267620185,0,0,0,0.920167004486071,0
0.477383827331852,0,0,1,0.5678350984481553,0
0.7588680383918913,0,0,1,0.6122982525242666,0
0.6318977017038205,1,0,1,0.43645206545519216,0
0.8021974309366792,0,1,0,0.7332934668707084,0
0.5290273216012946,1,0,1,0.49291328442611887,0
0.5565932010075237,1,0,1,0.5003849948817032,0
0.9374831960378436,0,0,1,0.7911482659801461,1
0.7472195716650808,0,0,1,0.8335481908081287,0
0.8634045076973583,0,0,0,0.718836942646783,0
0.9075449231466022,0,0,0,0.7288902226190964,0
0.9999999999999999,1,0,1,0.6483413315859116,1
0.6062294978613149,1,0,0,0.3787895355383196,0
0.5732054996257738,0,1,1,0.8083958421383771,0
0.9999999999999999,0,1,1,0.8910345418383898,0
0.7297799190726001,0,0,1,0.6812272180735854,0
0.9917350513397867,1,1,0,0.7426033693759821,0
0.4785239565891177,1,0,0,0.48532806148488666,0
0.8592752480146018,0,0,1,0.6498663121044971,0
0.7727004533155982,0,0,0,0.3944005265300322,0
0.6372307147467131,0,0,0,0.7062984542423931,0
0.6624293781861994,0,1,1,0.5720277726323018,0
0.8733203391813824,0,1,1,0.6894872739314071,0
0.7184236299392392,1,0,1,0.4775872270428767,0
0.9929368128155727,0,0,0,0.38544281045748524,1
0.7234535832815561,0,0,1,0.7153221018413425,1
0.6540663860904737,0,0,0,0.6674070426264709,0
0.7949845911339632,0,0,0,0.47508082367690174,0
0.60294455641395,1,0,1,0.7300713518038395,0
0.3933317442036037,0,1,1,0.8072383291291805,0
0.33476127880425033,1,0,1,0.5027674692466435,0
0.7167904247894189,0,0,0,0.4513042423929951,0
0.972564316703102,0,0,1,0.28922755179425086,0
0.6438237306475036,0,0,1,0.6017511028448547,0
0.6369952323259763,0,0,0,0.7537033017898026,0
0.6565240136578597,0,0,1,0.6351866920066163,0
0.7885031328917642,1,0,1,0.776574028434023,0
0.9349882967210488,1,0,1,0.6379954421819934,0
0.7367752678740267,1,0,1,0.5135591860900112,0
0.5352414118527844,0,0,0,0.7743314311750353,0
0.9999999999999999,0,0,1,0.3333726514815291,1
0.5438049354529256,1,0,0,0.7110187757855557,0
0.9999999999999999,0,1,1,0.4038394823187045,0
0.8352316575397942,0,0,1,0.7628611044692354,1
0.8050836636261796,0,0,1,0.7961962694017682,0
0.5845396862546008,1,0,0,0.42284515617178037,0
0.6398020904551294,1,1,1,0.5893381597478026,0
0.5359410158709121,0,1,0,0.6449566240281827,0
0.7139990479274724,1,0,1,0.2917841918426559,0
0.6552057384457913,0,0,1,0.29566131924699535,0
0.6984727811052425,1,0,0,0.5898795987061134,0
0.9999999999999999,1,0,1,0.8205985529632264,1
0.6573764269944532,1,0,1,0.7318668176203602,0
0.4296035741192471,1,0,1,0.5897283867619528,0
0.6863100061058759,1,0,1,0.49316808411034113,0
0.9999999999999999,1,0,0,0.6081657867921951,0
0.8382843793600399,0,1,0,0.7036175467436774,0
0.9999999999999999,1,0,1,0.6206033908583007,1
0.4574134894733757,0,0,1,0.704292262347031,0
0.7330587394547379,1,0,0,0.5005593511879984,0
0.6128160733407214,1,1,1,0.7278217283792062,0
0.8371200043475142,0,0,1,0.7396435452643008,0
0.6665198141978345,0,1,1,0.8447005884875374,0
0.6267200425982814,1,1,1,0.2886568474290216,0
0.8608816944646521,1,0,1,0.4169823316434373,0
0.9999999999999999,0,1,1,0.7426387074376051,0
0.4932653620739939,1,0,1,0.6000174762083582,0
0.6164020757002148,0,0,0,0.6633050203082632,0
0.8176173500604864,1,0,1,0.3047295213719471,0
0.700900056421666,0,0,1,0.6392648785995939,0
0.9999999999999999,0,0,1,0.31918179132876107,1
0.6980432664385173,0,0,1,0.5648988961296062,0
0.6048164183124825,1,0,1,0.33980977322370937,0
0.8289608228049097,1,0,1,0.34138780415927394,0
0.8310356550578999,0,0,0,0.7014688989586877,0
0.6305414235065858,0,0,1,0.8131373578334382,0
0.9880638065699522,0,0,0,0.8803497163287122,0
0.9187020026613653,0,0,0,0.5464842321635353,0
0.8858417653879409,0,0,0,0.8088213322698756,0
0.8029831690751484,0,0,1,0.6908033862863104,0
0.8002385188154503,0,0,1,0.7527517955077788,0
0.6620751475397646,1,0,1,0.7948807450651681,0
0.5169465645014765,1,0,1,0.5260927817849488,0
0.7572592975639874,1,0,1,0.42184263537248984,0
0.9127947442147509,1,0,1,0.3603493827451527,0
0.778689979668412,0,0,1,0.5778989638122387,0
0.8739271940367249,0,0,0,0.6785932608560149,0
0.6883511106756758,0,0,1,0.6867608715265836,0
0.6049310079374911,0,1,1,0.4749773734332651,0
0.6024342744884293,0,0,0,0.6264120284560948,0
0.5971029887355644,1,1,1,0.6520466129589856,0
0.7709001281447616,0,0,1,0.8564475585109856,0
0.9933903666717672,0,0,0,0.33825013295411155,1
0.481946863260684,1,0,1,0.5224075798045739,0
0.8954160331170339,0,0,1,0.31258155369377855,0
0.7053963847336941,1,0,0,0.8589208168835949,0
0.8743922522801926,0,0,1,0.9084216407601103,0
0.9174918635754172,0,0,1,0.8214275755467453,1
0.9414670472387959,1,0,0,0.43914158502505435,0
0.7618820836698383,0,0,0,0.6160593398609087,0
0.7315242568946397,0,0,0,0.6455910672128612,0
0.5658954186021883,0,0,1,0.8485246853257419,0
0.7307676347251464,1,0,0,0.4617687022845003,0
0.8460464698697404,0,0,0,0.6495478827199029,0
0.9999999999999999,0,0,1,0.8034343396650364,1
0.7376882755313278,1,0,0,0.30168388333605656,0
0.7451960870268333,1,0,0,0.6507183626592181,0
0.9268972856547,1,0,1,0.7773941606690055,0
0.8111822935156693,1,0,0,0.915331679104403,0
0.9768655806637679,1,0,1,0.6755266510200566,0
0.9999999999999999,0,0,0,0.7927125693957044,0
0.9999999999999999,0,0,1,0.46942267615745986,1
0.7810969842222257,0,0,1,0.34833084633203243,0
0.6209690832040503,0,0,1,0.7591460596792166,0
0.7651464054458368,0,0,1,0.5455559433357174,1
0.9999999999999999,0,0,1,0.3138367635289784,1
0.6599775774972326,0,0,0,0.39109974493260785,0
0.4890878815363739,0,0,0,0.6432369084792149,0
0.8195285001562156,1,0,1,0.6859980663216101,0
0.9999999999999999,0,0,0,0.8015223528066817,1
0.6629030013155637,0,0,1,0.5997767953537884,0
0.9999999999999999,1,1,1,0.6963694894943943,0
0.6396683847686649,1,0,1,0.5877945842140484,0
0.9518573087342638,1,0,1,0.3873576116512165,0
0.2843674304369237,0,0,1,0.5320703440561858,0
0.5241017998322561,0,0,1,0.7266216261274139,0
0.8097815005174882,0,0,0,0.3691656546652418,0
0.8807827959057011,0,0,1,0.7468902393922315,1
0.7788689688373829,0,0,1,0.7985001250523042,0
0.7535652469506836,0,0,0,0.5889021230073773,0
0.6064981066435301,0,0,0,0.5625105216874529,0
0.8680527168686288,1,0,0,0.6050588039272229,0
0.9037019747323093,0,0,1,0.5476868454169139,0
0.8386118239493173,0,1,0,0.8346834933559979,0
0.6827150122088187,0,0,1,0.6459015060342974,0
0.6116844289950479,0,0,1,0.34307259567537773,0
0.9138603076105908,0,1,1,0.9342988807175604,0
0.7429535427431168,0,0,1,0.5838159451281026,0
0.7237228089817516,0,1,1,0.6691049501049494,0
0.5312580678699403,0,0,1,0.8195299375836171,0
0.8148455277363834,0,0,1,0.6224650048682553,0
0.5941895888813027,0,0,0,0.8589208168835949,0
0.7589245348727867,1,1,1,0.8454365745533543,0
0.8706763444606698,0,0,1,0.4933191762367828,0
0.7898411721258992,0,0,1,0.8490897053109477,1
0.9999999999999999,0,0,1,0.527798239074273,1
0.9879454242458243,0,0,1,0.7802028676192161,1
0.8203114242228611,1,0,1,0.49202768950285564,0
0.7736409357588058,0,0,1,0.5223966810448596,0
0.9211907055211351,1,0,1,0.6887594076094558,0
0.6207962539828578,0,0,1,0.7225396919369754,0
0.6418692621016615,0,0,1,0.6549184140737359,0
0.7516854024716786,0,0,1,0.8199892113551952,0
0.5677450889895609,0,0,1,0.835768153049132,0
0.9034954830805546,0,0,1,0.7531099571021084,0
0.6659820946632687,0,0,1,0.4851633639380106,0
0.8291972718413892,0,0,1,0.6432667033695395,0
0.5399769287074754,0,0,1,0.8739064254266865,0
0.9034899619424188,0,0,1,0.4390983953793609,0
0.9284538205455178,1,0,1,0.19725584370359206,0
0.6815932084501307,1,0,1,0.5056845584692775,0
0.759512811208045,0,0,1,0.46137335837479165,0
0.6979443415690706,1,0,0,0.5750739452780729,0
0.6451776068377649,0,0,0,0.30313994785343384,0
0.8035762916936326,1,0,0,0.5831015229462808,0
0.6549507986436145,1,0,1,0.7128059289411228,0
0.7784162743576891,1,0,0,0.683562817932248,0
0.6541647407993394,1,0,1,0.6983983692089202,0
0.8153860244343516,0,0,1,0.3521493789209531,0
0.9999999999999999,0,0,1,0.7544307492213103,1
0.5841204927406309,1,0,1,0.6101774889075694,0
0.6954233382133032,0,0,1,0.5970277600757903,0
0.4545055303910607,0,0,1,0.8030202349452087,0
0.34190505967956347,0,0,1,0.5349554487693822,0
0.5159614783724986,0,0,0,0.9431844857265599,0
0.8094220339694231,0,0,1,0.49410650528083994,0
0.9833623093239208,1,0,0,0.7148947642117298,0
0.8123473368647034,0,0,0,0.7372654497499026,0
0.9784568155442936,1,0,0,0.8096452798564168,0
0.7838128276940729,0,1,0,0.5566488990308472,0
0.7768544311179442,0,0,0,0.7836574332534839,0
0.5426874557412356,0,0,0,0.429776623383578,0
0.805755217738985,0,0,0,0.5966664605609163,0
0.8170187605897339,1,0,1,0.6883571069916122,0
0.6283068515395869,0,0,1,0.47297786770584677,0
0.9367077955476931,1,0,1,0.31210463194926213,0
0.8167389825282639,1,1,0,0.703276403254171,0
0.84640008503092,1,0,1,0.5650830740767012,0
0.9388177353509191,0,0,0,0.5444925177807681,0
0.8394485135240788,0,0,1,0.6189123227968643,0
0.8256139353539859,0,0,0,0.5867504071211974,0
0.9999999999999999,1,0,1,0.6510995910997875,1
0.6056759158612812,0,0,0,0.5080015237260875,0
0.7360244377750854,1,0,0,0.6602955313162922,0
0.9582271014195399,1,0,1,0.5359844084428108,0
0.783455028202851,0,0,1,0.5759966441354449,0
0.48156316591722986,1,0,0,0.720447171359041,0
0.7588466990140924,0,0,0,0.4855132388301748,0
0.7023036302318819,0,0,0,0.5124719411334462,0
0.80840507997849,1,0,1,0.4383246621312293,0
0.8242160936487324,1,0,1,0.5164075206536629,0
0.8925003797839257,0,0,1,0.5735171666304973,0
0.674951048037453,0,0,1,0.8824322502085716,0
0.4881062945860994,0,0,1,0.4147819209737886,0
0.6852343295594313,1,0,1,0.7697695761905669,0
0.6241776530300289,0,0,1,0.5007629370308535,0
0.8219324540983171,0,0,1,0.5182158586630486,1
0.6326205270010571,0,0,1,0.5780088166271552,0
0.8861841437553069,0,0,1,0.5166369355571269,0
0.8537748642302033,1,0,0,0.33184466397489454,0
0.4030699562870469,0,0,1,0.2459622804374516,0
0.4287827934255977,0,0,1,0.8104130999508069,0
0.6618901020622378,1,0,1,0.7278228856432987,0
0.3746583097818553,1,0,0,0.7936537530772673,0
0.6301697502512824,1,0,1,0.5831382261934673,0
0.4911505679192208,0,1,0,0.4685100484055377,0
0.830296088335933,0,0,1,0.40373071255750964,0
0.5254689639730576,1,0,0,0.23330538095310308,0
0.5601942186867328,1,0,0,0.42132647163430725,0
0.8148558532610425,1,0,1,0.3479445318436078,0
0.4867953884471626,0,0,0,0.34107761009421844,0
0.6574103146215589,1,0,0,0.7914777807620581,0
0.5896799644519121,0,0,0,0.5893035726506383,0
0.6825658367095788,1,0,0,0.30020231341387993,0
0.5667161026211036,0,0,1,0.5959906366539635,0
0.5976522453293371,0,0,1,0.7790951345357241,0
0.5521583513303847,0,1,1,0.4561724439848463,0
0.9523812733618332,0,0,1,0.7872415844026992,0
0.5033125980507654,0,0,1,0.6987928083111321,1
0.5642721865268203,0,0,1,0.7437539116374896,1
0.8574356111210827,1,0,1,0.8159435260088339,0
0.8552719117705458,1,1,1,0.8742757812106582,0
0.7170682753810619,1,0,0,0.544841146029808,0
0.8173046375573705,1,0,1,0.535667569979589,0
0.6205544147717397,0,0,1,0.21776050924507273,0
0.5815690738825416,1,0,0,0.7533655740203788,0
0.4629006346096637,0,0,0,0.5345095571929688,0
0.9766280498319528,0,0,1,0.467353848494096,0
0.9999999999999999,0,0,1,0.34079036152494524,1
0.872292914520841,0,0,1,0.44793084366027014,0
0.9032195548407466,0,0,0,0.7706532417528451,0
0.8667680368416186,0,0,0,0.699353192923514,0
0.9999999999999999,1,0,1,0.3525950665022898,1
0.9574212269206859,0,0,0,0.5693771666506106,0
0.9468400888732669,1,0,1,0.8627438479700413,0
0.7426688617105615,1,0,1,0.29640585654970275,0
0.7051992767555753,1,0,1,0.49934403745881123,0
0.9399633108018521,0,0,1,0.6216532899422851,0
0.8681707306798884,1,0,1,0.6185340297637183,0
0.9810718178332989,0,0,1,0.5192158996809246,1
0.7095756777032091,1,0,1,0.7740210582594955,0
0.8771917495765628,1,0,1,0.6816261367796707,0
0.8043089792647997,0,0,1,0.3229978141313046,0
0.9439145809697398,0,0,1,0.5723023487767156,0
0.9538198616089067,1,0,1,0.4053527502671242,0
0.47378241291293616,0,0,1,0.7852294938545252,0
0.9999999999999999,1,0,0,0.7717832773838725,0
0.9278724798002846,0,1,0,0.8600060676774381,0
0.8062375577846683,0,0,1,0.7158972472574772,0
0.9311375102706664,0,0,1,0.46481013889288814,0
0.7031562916994976,0,0,1,0.5299598469535906,0
0.9615729246530674,0,1,1,0.6037301658389875,0
0.7138023359261237,0,0,0,0.5494756321922992,0
0.9781665263062174,0,0,1,0.8455094480344507,1
0.9999999999999999,0,0,1,0.6383870996541205,1
0.8481356690993832,0,0,0,0.578398483242353,0
0.9999999999999999,0,0,0,0.737180949073722,0
